0 0.0137 0.0156
1 0.0048 0.0381
2 0.008 0.2664
3 0.0589 0.1953
4 0.0055 0.2279
5 0.0193 0.0942
6 0.0322 0.6239
7 0.0222 0.274
8 0.0169 0.2475
9 0.003 0.0515
10 0.0155 0.2065
11 0.0118 0.0455
12 0.0137 0.1242
13 0.0137 0.0937
14 0.0016 0.0982
15 0.0624 0.1875
16 0.0322 0.5841
17 0.0023 0.2469
18 0.003 0.0156
19 0.003 0.018
20 0.0051 0.0624
21 0.1876 0.4519
22 0.0148 0.2172
23 0.0182 0.0703
24 0.0036 0.0622
25 0.0925 0.2184
26 0.0044 0.4594
27 0.1097 0.1091
28 0.0014 0.0318
29 0.0569 0.1763
30 0.0039 0.1509
31 0.0059 0.1272
32 0.0008 0.0168
33 0.015 0.1246
34 0.0023 0.1092
35 0.0055 0.0893
36 0.0041 0.0156
37 0.0089 0.1003
38 0.0089 0.096
39 0.0059 0.0825
40 0.0021 0.0164
41 0.0117 0.0582
42 0.0167 0.3288
43 0.1561 0.4349
44 0.0035 0.0601
45 0.0104 0.0787
46 0.0548 0.2262
47 0.0014 0.2427
48 0.0483 0.2801
49 0.0078 0.234
50 0.0036 0.0574
51 0.0056 0.0624
52 0.0367 0.0964
53 0.0184 0.2707
54 0.0033 0.0333
55 0.0021 0.2399
56 0.0053 0.1509
57 0.0978 0.2089
58 0.003 0.1134
59 0.0059 0.1608
60 0.0137 0.177
61 0.0011 0.026
62 0.0088 0.0823
63 0.0851 0.2204
64 0.0751 0.3727
65 0.0074 0.1827
66 0.01 0.0949
67 0.0034 0.0508
68 0.0162 0.2074
69 0.0153 0.3238
70 0.0011 0.008
71 0.0515 0.1927
72 0.0226 0.3204
73 0.0076 0.1149
74 0.0033 0.0156
75 0.0039 0.1983
76 0.0129 0.1411
77 0.004 0.2442
78 0.0095 0.0829
79 0.0097 0.2838
80 0.0114 0.2492
81 0.002 0.1124
82 0.0092 0.0948
83 0.0045 0.2467
84 0.0009 0.032
85 0.0275 0.2133
86 0.0053 0.0637
87 0.0063 0.297
88 0.033 0.1413
89 0.004 0.0153
90 0.0297 0.25
91 0.0036 0.0474
92 0.1001 0.1052
93 0.0058 0.1187
94 0.002 0.1795
95 0.0041 0.25
96 0.0092 0.1362
97 0.0024 0.0858
98 0.0275 0.69
99 0.0087 0.1657
100 0.0098 0.1698
101 0.0023 0.1412
102 0.0029 0.0179
103 0.0084 0.088
104 0.0048 0.0955
105 0.0021 0.0202
106 0.0006 0.0511
107 0.0272 0.232
108 0.0139 0.2424
109 0.0283 0.4973
110 0.0439 0.2298
111 0.0014 0.2498
112 0.0041 0.4835
113 0.0748 0.4261
114 0.002 0.022
115 0.0142 0.0269
116 0.167 0.2362
117 0.0034 0.119
118 0.0023 0.5389
119 0.0068 0.1882
120 0.0162 0.2156
121 0.0137 0.1668
122 0.0623 0.2719
123 0.0013 0.0287
124 0.0532 0.2042
125 0.0068 0.12
126 0.0059 0.0156
127 0.0713 0.2167
128 0.011 0.1347
129 0.0118 0.25
130 0.0059 0.2373
131 0.0035 0.0156
132 0.007 0.375
133 0.004 0.0152
134 0.0305 0.1735
135 0.0311 0.0962
136 0.0085 0.1047
137 0.002 0.062
138 0.0013 0.0131
139 0.0025 0.0798
140 0.004 0.0598
141 0.0036 0.039
142 0.0268 0.1555
143 0.2964 0.4714
144 0.0095 0.0156
145 0.0046 0.2373
146 0.047 0.2018
147 0.0073 0.2499
148 0.0036 0.1246
149 0.0065 0.0935
150 0.0129 0.26
151 0.0094 0.205
152 0.0024 0.0573
153 0.0105 0.2444
154 0.0256 0.0827
155 0.0197 0.2493
156 0.0064 0.1831
157 0.0065 0.1221
158 0.0201 0.0449
159 0.0016 0.0474
160 0.0068 0.5954
161 0.0056 0.0405
162 0.0312 0.0633
163 0.1236 0.212
164 0.0053 0.0664
165 0.0036 0.0622
166 0.0143 0.2259
167 0.009 0.0867
168 0.033 0.1095
169 0.1326 0.0919
170 0.0018 0.0177
171 0.0155 0.1384
172 0.0213 0.1851
173 0.0048 0.0455
174 0.0124 0.1441
175 0.0038 0.0441
176 0.2291 0.9949
177 0.0586 0.1818
178 0.0355 0.365
179 0.1377 0.5067
180 0.0064 0.1189
181 0.0089 0.0425
182 0.0008 0.071
183 0.0016 0.2499
184 0.0153 0.1694
185 0.0128 0.2178
186 0.0019 0.1836
187 0.0033 0.1558
188 0.0144 0.0619
189 0.0292 0.166
190 0.3769 0.2182
191 0.2747 0.0156
192 0.0345 0.2288
193 0.0589 0.4647
194 0.004 0.0421
195 0.0135 0.1061
196 0.0015 0.0393
197 0.0122 0.1066
198 0.0093 0.1875
199 0.0009 0.0118
200 0.0677 0.4524
201 0.0327 0.1697
202 0.0593 0.5
203 0.002 0.2518
204 0.0202 0.2132
205 0.0661 0.207
206 0.0112 0.1415
207 0.0044 0.0156
208 0.002 0.0624
209 0.0213 0.0732
210 0.0064 0.0926
211 0.0829 0.1863
212 0.035 0.165
213 0.3137 0.0156
214 0.0013 0.025
215 0.0095 0.162
216 0.007 0.2006
217 0.0011 0.1945
218 0.0233 0.375
219 0.0078 0.16
220 0.0132 0.1219
221 0.0217 0.25
222 0.12 0.3809
223 0.0234 0.1855
224 0.3187 0.25
225 0.1064 0.335
226 0.0174 0.132
227 0.0198 0.1486
228 0.0108 0.2343
229 0.0009 0.1246
230 0.0024 0.656
231 0.0045 0.2417
232 0.0003 0.1815
233 0.1548 0.2442
234 0.0061 0.2177
235 0.0133 0.0156
236 0.0059 0.0854
237 0.0075 0.1057
238 0.0031 0.3845
239 0.11 0.375
240 0.013 0.1576
241 0.0147 0.1981
242 0.0356 0.1992
243 0.0098 0.1747
244 0.0018 0.118
245 0.6545 0.2452
246 0.0295 0.3455
247 0.0035 0.1234
248 0.0242 0.0625
249 0.0005 0.009
250 0.0177 0.4374
251 0.0263 0.1755
252 0.0158 0.0593
253 0.005 0.2496
254 0.0099 0.0493
255 0.0187 0.3455
256 0.0006 0.0064
257 0.0011 0.1246
258 0.0137 0.1489
259 0.0079 0.0583
260 0.0228 0.1069
261 0.0133 0.2499
262 0.0105 0.3193
263 0.0014 0.095
264 0.007 0.1053
265 0.007 0.1689
266 0.0029 0.0497
267 0.0036 0.0365
268 0.0013 0.0225
269 0.0346 0.062
270 0.0361 0.1805
271 0.0048 0.1205
272 0.0034 0.2457
273 0.0016 0.1295
274 0.0222 0.2122
275 0.0028 0.0156
276 0.0023 0.1148
277 0.0354 0.0955
278 0.006 0.2307
279 0.0247 0.5
280 0.0051 0.1052
281 0.0073 0.1118
282 0.0207 0.2043
283 0.0064 0.3718
284 0.0033 0.1211
285 0.0039 0.107
286 0.0845 0.233
287 0.0025 0.0407
288 0.0291 0.0947
289 0.0255 0.1437
290 0.0158 0.161
291 0.0375 0.0962
292 0.0094 0.2728
293 0.0322 0.2071
294 0.0061 0.1232
295 0.0407 0.1854
296 0.0157 0.1655
297 0.0004 0.2288
298 0.0335 0.2495
299 0.0035 0.0985
300 0.006 0.3748
301 0.01 0.1361
302 0.0095 0.1095
303 0.0419 0.2652
304 0.0142 0.2335
305 0.0102 0.0129
306 0.0199 0.1088
307 0.0006 0.2383
308 0.0046 0.0156
309 0.0129 0.117
310 0.0073 0.0662
311 0.0109 0.0305
312 0.009 0.1478
313 0.0322 0.0886
314 0.012 0.2442
315 0.0613 0.2186
316 0.0013 0.0305
317 0.0025 0.0435
318 0.0208 0.1931
319 0.0142 0.2296
320 0.0069 0.1901
321 0.0177 0.0945
322 0.0088 0.1705
323 0.0046 0.0787
324 0.0124 0.2342
325 0.001 0.0275
326 0.0048 0.2149
327 0.0115 0.2178
328 0.0074 0.1802
329 0.0107 0.1249
330 0.0005 0.0208
331 0.0049 0.2462
332 0.007 0.078
333 0.0011 0.0211
334 0.0098 0.2299
335 0.0138 0.2238
336 0.0261 0.1768
337 0.0026 0.2941
338 0.0053 0.0364
339 0.013 0.2499
340 0.0008 0.023
341 0.0009 0.2383
342 0.0009 0.0469
343 0.027 0.2258
344 0.0133 0.1202
345 0.0372 0.0873
346 0.0093 0.1804
347 0.0134 0.1155
348 0.1932 0.9413
349 0.0066 0.1214
350 0.0019 0.0324
351 0.0076 0.2385
352 0.0038 0.0625
353 0.0137 0.1052
354 0.0355 0.2814
355 0.0068 0.1672
356 0.0043 0.0255
357 0.003 0.0156
358 0.0084 0.0786
359 0.0015 0.0153
360 0.0024 0.0656
361 0.0058 0.2329
362 0.0006 0.1712
363 0.0108 0.1926
364 0.0612 0.4882
365 0.0008 0.0477
366 0.0255 0.2164
367 0.0157 0.2017
368 0.0095 0.2164
369 0.0586 0.0582
370 0.0318 0.186
371 0.0093 0.0812
372 0.0064 0.1207
373 0.0382 0.1202
374 0.0023 0.2349
375 0.1064 0.2211
376 0.0944 0.2277
377 0.234 0.2512
378 0.0962 0.4151
379 0.0479 0.3915
380 0.0297 0.0704
381 0.0137 0.1987
382 0.4075 0.3316
383 0.0094 0.1759
384 0.0085 0.0928
385 0.0425 0.2031
386 0.0461 0.2156
387 0.1494 0.249
388 0.0092 0.291
389 0.0113 0.2714
390 0.0142 0.159
391 0.0202 0.2135
392 0.0029 0.2421
393 0.0058 0.2194
394 0.1373 0.4496
395 0.0293 0.1971
396 0.0039 0.0962
397 0.0049 0.1215
398 0.0563 0.1163
399 0.034 0.2235
400 0.0301 0.4998
401 0.0099 0.0544
402 0.0014 0.1247
403 0.0236 0.0272
404 0.031 0.2077
405 0.0113 0.2296
406 0.0073 0.4584
407 0.0054 0.2182
408 0.0102 0.1829
409 0.0066 0.1605
410 0.0209 0.2211
411 0.0104 0.1129
412 0.0231 0.0296
413 0.013 0.1057
414 0.0133 0.2356
415 0.0318 0.0598
416 0.0173 0.1934
417 0.0102 0.0122
418 0.0321 0.2343
419 0.091 0.2283
420 0.0535 0.2233
421 1.263 0.0418
422 0.0162 0.2343
423 0.0013 0.0485
424 0.0009 0.0443
425 0.0038 0.1248
426 0.0122 0.089
427 0.0099 0.1427
428 0.0102 0.2324
429 0.0219 0.0624
430 0.0105 0.0898
431 0.0155 0.2268
432 0.0003 0.0141
433 0.0008 0.0858
434 0.0485 0.1349
435 0.013 0.0939
436 0.0415 0.2111
437 0.038 0.3751
438 0.0164 0.1748
439 0.0023 0.0606
440 0.0133 0.1108
441 0.004 0.0723
442 0.0074 0.1546
443 0.0153 0.0739
444 0.0132 0.0532
445 0.0026 0.4209
446 0.0241 0.1786
447 0.0341 0.3909
448 0.0171 0.2653
449 0.0152 0.2362
450 0.0193 0.1266
451 0.0018 0.0233
452 0.0046 0.1115
453 0.0079 0.0946
454 0.0095 0.0994
455 0.0263 0.1744
456 0.0206 0.117
457 0.0068 0.1487
458 0.0276 0.4264
459 0.0134 0.4937
460 0.026 0.2714
461 0.0039 0.0615
462 0.0449 0.4716
463 0.0115 0.1409
464 0.0056 0.0956
465 0.0129 0.1032
466 0.0112 0.0725
467 0.0063 0.1806
468 0.0097 0.0882
469 0.0064 0.0155
470 0.003 0.2343
471 0.007 0.1503
472 0.032 0.1625
473 0.001 0.0293
474 0.0021 0.1246
475 0.0061 0.25
476 0.0248 0.0731
477 0.0035 0.1487
478 0.041 0.3336
479 0.0657 0.0978
480 0.0051 0.0641
481 0.0009 0.2177
482 0.0165 0.1077
483 0.0153 0.4884
484 0.0084 0.1228
485 0.0095 0.4347
486 0.003 0.0199
487 0.0107 0.1549
488 0.0019 0.3275
489 0.0039 0.25
490 0.0163 0.3272
491 0.0075 0.1541
492 0.0569 0.2426
493 0.0025 0.0884
494 0.0164 0.0304
495 0.0149 0.0882
496 0.0088 0.2225
497 0.0504 0.195
498 0.0247 0.3803
499 0.0031 0.1869
500 0.0068 0.2484
501 0.0118 0.0212
502 0.0298 0.176
503 0.0113 0.2005
504 0.0071 0.2197
505 0.001 0.0362
506 0.0186 0.3968
507 0.0206 0.25
508 0.0162 0.2385
509 0.0158 0.0511
510 0.004 0.2486
511 0.0035 0.0354
512 0.036 0.2135
513 0.0033 0.184
514 0.0406 0.1947
515 0.015 0.1983
516 0.2817 0.4
517 0.0053 0.1466
518 0.011 0.0721
519 0.0053 0.0663
520 0.0092 0.199
521 0.0056 0.1532
522 0.0069 0.1012
523 0.0066 0.0944
524 0.1778 0.1301
525 0.0226 0.2166
526 0.0113 0.0822
527 0.0098 0.1857
528 0.009 0.0432
529 0.2273 0.1105
530 0.0155 0.0893
531 0.0019 0.0206
532 0.002 0.0547
533 0.0168 0.223
534 0.0599 0.375
535 0.0014 0.0308
536 0.0043 0.1117
537 0.0153 0.1029
538 0.0493 0.6487
539 0.0006 0.0076
540 0.0114 0.1463
541 0.0033 0.2018
542 0.0183 0.1116
543 0.0074 0.0195
544 0.0822 0.1733
545 0.0069 0.203
546 0.0112 0.2031
547 0.0063 0.1415
548 0.1971 0.3825
549 0.0085 0.2111
550 0.0084 0.0403
551 0.0083 0.0739
552 0.0201 0.2241
553 0.004 0.1202
554 0.0011 0.0563
555 0.0223 0.1889
556 0.0051 0.25
557 0.0127 0.194
558 0.0093 0.1199
559 0.009 0.0361
560 0.0173 0.2296
561 0.002 0.0301
562 0.0044 0.2198
563 0.0016 0.1107
564 0.0094 0.25
565 0.0553 0.2482
566 0.2776 0.25
