0 0.0132 0.0156
1 0.0384 0.0494
2 0.0089 0.2717
3 0.055 0.1943
4 0.003 0.2277
5 0.0435 0.0977
6 0.0364 0.6239
7 0.0211 0.2817
8 0.0934 0.5561
9 0.0029 0.0478
10 0.016 0.2056
11 0.0117 0.0455
12 0.015 0.1242
13 0.0168 0.0954
14 0.0025 0.1035
15 0.0097 0.1875
16 0.0874 0.5814
17 0.0026 0.2469
18 0.0031 0.0156
19 0.0031 0.0176
20 0.0051 0.0624
21 0.3464 0.4619
22 0.0153 0.2175
23 0.0081 0.0686
24 0.0031 0.0606
25 0.1575 0.2187
26 0.008 0.482
27 0.0212 0.1059
28 0.0015 0.0328
29 0.055 0.1712
30 0.004 0.151
31 0.0058 0.1328
32 0.0006 0.0169
33 0.0154 0.1246
34 0.002 0.1007
35 0.0056 0.0892
36 0.003 0.0156
37 0.013 0.1001
38 0.0088 0.0962
39 0.0056 0.0855
40 0.0021 0.0164
41 0.0124 0.0585
42 0.0174 0.3295
43 0.1246 0.4338
44 0.0035 0.0602
45 0.0103 0.0826
46 0.0292 0.2236
47 0.0009 0.2427
48 0.0562 0.2851
49 0.1085 0.5735
50 0.0035 0.0579
51 0.0081 0.0624
52 0.012 0.1088
53 0.0458 0.1728
54 0.0028 0.0332
55 0.0023 0.2455
56 0.0114 0.1559
57 0.0668 0.208
58 0.0159 0.1138
59 0.0051 0.1644
60 0.0421 0.2883
61 0.0011 0.026
62 0.0078 0.0834
63 0.0513 0.2271
64 0.0735 0.3787
65 0.007 0.2043
66 0.0102 0.0951
67 0.0041 0.0522
68 0.0193 0.2092
69 0.0173 0.3349
70 0.0011 0.008
71 0.1226 0.2099
72 0.0736 0.3711
73 0.0051 0.1152
74 0.0034 0.0156
75 0.0055 0.1984
76 0.0076 0.1553
77 0.0119 0.2437
78 0.0061 0.0812
79 0.0109 0.2869
80 0.0278 0.2492
81 0.0023 0.1124
82 0.0105 0.0976
83 0.0016 0.2464
84 0.0009 0.0323
85 0.0612 0.2168
86 0.0065 0.0693
87 0.005 0.297
88 0.0342 0.1414
89 0.0041 0.0151
90 0.0357 0.25
91 0.0033 0.0471
92 0.0972 0.0938
93 0.005 0.1172
94 0.0019 0.175
95 0.0043 0.2437
96 0.015 0.1888
97 0.0026 0.0899
98 0.0681 0.6327
99 0.0076 0.1741
100 0.0108 0.189
101 0.0066 0.1533
102 0.0028 0.018
103 0.0643 0.1768
104 0.0051 0.1028
105 0.0018 0.0203
106 0.0008 0.0512
107 0.0369 0.2321
108 0.0853 0.544
109 0.3716 0.4973
110 0.0554 0.2368
111 0.0038 0.2436
112 0.0043 0.4836
113 0.0681 0.4354
114 0.0033 0.0366
115 0.0142 0.0262
116 0.2323 0.2406
117 0.0033 0.1248
118 0.0056 0.6228
119 0.0148 0.1946
120 0.0153 0.2154
121 0.0197 0.1676
122 0.1705 0.2985
123 0.0015 0.0287
124 0.0478 0.2072
