0 0.0132 0.0156
1 0.0306 0.0453
2 0.0102 0.2664
3 0.0532 0.1436
4 0.0029 0.2277
5 0.0474 0.1006
6 0.0642 0.6239
7 0.0238 0.2749
8 0.1041 0.5352
9 0.003 0.0473
10 0.0167 0.205
11 0.0125 0.0457
12 0.0229 0.1242
13 0.0158 0.0954
14 0.0024 0.1045
15 0.0097 0.1875
16 0.0922 0.5862
17 0.0024 0.2413
18 0.0031 0.0156
19 0.0031 0.0179
20 0.0035 0.0624
21 0.249 0.4767
22 0.0137 0.2176
23 0.0133 0.0681
24 0.0036 0.0622
25 0.1558 0.215
26 0.0063 0.4819
27 0.0177 0.1
28 0.0015 0.0328
29 0.0544 0.1699
30 0.0039 0.1514
31 0.0071 0.1292
32 0.0008 0.017
33 0.0155 0.1247
34 0.006 0.1097
35 0.0059 0.0852
36 0.0044 0.0156
37 0.0112 0.0985
38 0.009 0.0963
39 0.0064 0.0862
40 0.0024 0.0164
41 0.0147 0.0575
42 0.0177 0.3284
43 0.1674 0.4342
44 0.0043 0.0608
45 0.0104 0.0838
46 0.0317 0.2269
47 0.0023 0.2427
48 0.0582 0.2879
49 0.1196 0.5314
50 0.0036 0.0589
51 0.0094 0.0624
52 0.0154 0.0997
53 0.0122 0.2506
54 0.0029 0.0344
55 0.0026 0.2343
56 0.0056 0.1614
57 0.0735 0.2059
58 0.012 0.116
59 0.006 0.1985
60 0.0409 0.2838
61 0.001 0.026
62 0.0083 0.0847
63 0.0439 0.2266
64 0.0735 0.3756
65 0.0114 0.2227
66 0.0104 0.095
67 0.0049 0.0527
68 0.0163 0.2125
69 0.0157 0.3427
70 0.0011 0.0081
71 0.1535 0.2072
72 0.0903 0.3625
73 0.0066 0.1154
74 0.0035 0.0156
75 0.0054 0.1989
76 0.0095 0.1491
77 0.0123 0.25
78 0.0076 0.0881
79 0.0109 0.2838
80 0.0361 0.2492
81 0.0025 0.1126
82 0.0112 0.1021
83 0.0023 0.2463
84 0.0014 0.0327
85 0.0827 0.2199
86 0.0059 0.0612
87 0.0053 0.2974
88 0.0372 0.1414
89 0.0041 0.0154
90 0.0342 0.25
91 0.003 0.0474
92 0.0972 0.0911
93 0.0053 0.1182
94 0.0019 0.1672
95 0.0041 0.2443
96 0.0127 0.1953
97 0.0023 0.0864
98 0.0406 0.6303
99 0.0686 0.178
100 0.0107 0.1734
101 0.0144 0.1541
102 0.0029 0.018
103 0.0336 0.1564
104 0.0056 0.0977
105 0.0018 0.0203
106 0.0008 0.0511
107 0.0449 0.2335
108 0.0831 0.4881
109 0.2077 0.4973
110 0.0458 0.2359
111 0.0048 0.2442
112 0.0084 0.4836
113 0.0623 0.4291
114 0.0026 0.0295
115 0.0143 0.0259
116 0.1699 0.2374
117 0.0038 0.1267
118 0.0029 0.6364
119 0.0135 0.1928
120 0.0152 0.2368
121 0.0133 0.1011
122 0.046 0.2995
123 0.001 0.0287
124 0.0742 0.2135
125 0.0076 0.137
126 0.006 0.0156
127 0.0207 0.2258
128 0.0135 0.1341
129 0.012 0.25
130 0.0051 0.2371
131 0.0038 0.0156
132 0.0066 0.375
133 0.0041 0.0152
134 0.0293 0.1735
135 0.1256 0.1408
136 0.0074 0.1044
137 0.0018 0.062
138 0.0014 0.0131
139 0.0045 0.0841
140 0.0041 0.06
141 0.004 0.0391
142 0.027 0.166
143 0.1246 0.4716
144 0.0099 0.0156
145 0.0046 0.2376
146 0.0495 0.2119
147 0.0075 0.2499
148 0.0089 0.1246
149 0.0316 0.1024
150 0.1431 0.5315
151 0.0102 0.2029
152 0.0023 0.194
153 0.0125 0.2444
154 0.0558 0.0943
155 0.0164 0.2494
156 0.0064 0.1748
157 0.0092 0.1251
158 0.0221 0.0399
159 0.0016 0.0461
160 0.006 0.594
161 0.0059 0.0416
162 0.0295 0.0634
163 0.0918 0.2289
164 0.0328 0.0714
165 0.004 0.0622
166 0.0202 0.2319
167 0.0118 0.0755
168 0.0278 0.1088
169 0.127 0.0709
170 0.003 0.0289
171 0.0448 0.1429
172 0.0229 0.1851
173 0.0054 0.059
174 0.0127 0.1495
175 0.0039 0.0424
176 0.2513 0.9949
177 0.1177 0.1889
178 0.0444 0.4021
179 0.1364 0.5091
180 0.0073 0.1188
181 0.0083 0.0425
182 0.0008 0.071
183 0.002 0.2385
184 0.0148 0.1779
185 0.0142 0.204
186 0.0023 0.1836
187 0.0899 0.2412
188 0.0153 0.0619
189 0.0312 0.1734
190 0.3719 0.2197
191 0.004 0.0156
192 0.033 0.2299
193 0.116 0.4505
194 0.004 0.0421
195 0.0237 0.2112
196 0.0014 0.039
197 0.0122 0.1123
198 0.0139 0.1875
199 0.001 0.0118
200 0.1701 0.4627
201 0.0322 0.1726
202 0.0327 0.5
203 0.002 0.2508
204 0.0142 0.2047
205 0.0122 0.1786
206 0.0103 0.1464
207 0.0043 0.0156
208 0.0021 0.0623
209 0.0218 0.0732
210 0.0056 0.098
211 0.1431 0.2025
212 0.0781 0.2214
213 0.3123 0.0156
214 0.0009 0.0239
215 0.0103 0.1505
216 0.0071 0.2014
217 0.0013 0.1946
218 0.1194 0.375
219 0.0087 0.1649
220 0.0129 0.1198
221 0.0243 0.25
222 0.1305 0.3928
223 0.0267 0.2075
224 0.3186 0.25
225 0.0995 0.3321
226 0.0184 0.1418
227 0.0262 0.1566
228 0.0939 0.2343
229 0.0019 0.1246
230 0.0018 0.6083
231 0.0041 0.2304
232 0.0003 0.1813
233 0.1422 0.2437
234 0.006 0.205
235 0.0134 0.0156
236 0.007 0.085
237 0.0066 0.101
238 0.0038 0.4235
239 0.0863 0.375
240 0.0409 0.1609
241 0.0059 0.2012
242 0.1165 0.2146
243 0.0138 0.1732
244 0.0019 0.118
245 0.0913 0.2305
246 0.0287 0.3705
247 0.0035 0.1234
248 0.0276 0.0625
249 0.0005 0.009
250 0.0208 0.4374
251 0.0267 0.1755
252 0.0342 0.0938
253 0.0216 0.2496
254 0.0092 0.0471
255 0.1704 1.1821
256 0.0006 0.0063
257 0.0034 0.1246
258 0.0155 0.1445
259 0.0075 0.0588
260 0.0204 0.106
261 0.1072 0.2443
262 0.0104 0.3863
263 0.0015 0.09
264 0.0071 0.1049
265 0.0103 0.1754
266 0.0038 0.0868
267 0.0048 0.0338
268 0.0013 0.0225
269 0.0263 0.062
270 0.0349 0.183
271 0.005 0.1205
272 0.0036 0.2457
273 0.001 0.1296
274 0.0177 0.2203
275 0.0028 0.0156
276 0.0033 0.1176
277 0.012 0.0933
278 0.0066 0.2315
279 0.0375 0.5
280 0.0085 0.1352
281 0.0183 0.0897
282 0.0221 0.2077
283 0.0087 0.3839
284 0.0389 0.4071
285 0.005 0.1297
286 0.0068 0.2366
287 0.0033 0.0432
288 0.0673 0.0982
289 0.0258 0.1582
290 0.0201 0.1642
291 0.0079 0.0933
292 0.1034 0.4712
293 0.0297 0.203
294 0.0955 0.2136
295 0.0569 0.1977
296 0.0163 0.1658
297 0.0005 0.2341
298 0.0357 0.2495
299 0.0038 0.1029
300 0.011 0.3748
301 0.0104 0.1422
302 0.2233 0.1103
303 0.0421 0.2676
304 0.0958 0.5346
305 0.0094 0.0129
306 0.0268 0.1057
307 0.0006 0.2329
308 0.0046 0.0156
309 0.0143 0.1034
310 0.0103 0.1323
311 0.0102 0.0313
312 0.0085 0.1491
313 0.0369 0.0912
314 0.0685 0.2499
315 0.0676 0.2271
316 0.0009 0.0299
317 0.0064 0.0458
318 0.0183 0.1969
319 0.0143 0.2297
320 0.0078 0.1828
321 0.0186 0.0936
322 0.0295 0.421
323 0.0048 0.0796
324 0.1409 0.5211
325 0.0009 0.0272
326 0.0128 0.1931
327 0.0122 0.2186
328 0.0396 0.4203
329 0.0112 0.1249
330 0.0006 0.0208
331 0.0113 0.2462
332 0.0041 0.1009
333 0.0011 0.0211
334 0.01 0.2297
335 0.1018 0.4887
336 0.0312 0.1913
337 0.0028 0.2968
338 0.0059 0.0392
339 0.0174 0.2499
340 0.0008 0.023
341 0.001 0.2383
342 0.0009 0.0458
343 0.026 0.2315
344 0.0365 0.1202
345 0.0362 0.0725
346 0.0095 0.1937
347 0.0139 0.1155
348 0.1952 0.9392
349 0.0069 0.1215
350 0.0019 0.0324
351 0.0053 0.2499
352 0.0064 0.0625
353 0.0179 0.1033
354 0.0272 0.2677
355 0.0332 0.172
356 0.0189 0.0254
357 0.0034 0.0156
358 0.0107 0.0853
359 0.0015 0.0155
360 0.0025 0.0651
361 0.0138 0.2329
362 0.0053 0.1597
363 0.0117 0.195
364 0.0661 0.4882
365 0.0008 0.0457
366 0.0118 0.2208
367 0.0153 0.2064
368 0.0147 0.2171
369 0.0559 0.0586
370 0.0438 0.186
371 0.0389 0.0855
372 0.0069 0.1649
373 0.0104 0.1169
374 0.0023 0.2294
375 0.1447 0.2258
376 0.1528 0.2205
377 0.2272 0.2455
378 0.1616 0.5873
379 0.156 0.3872
380 0.0267 0.0704
381 0.0178 0.2203
382 0.0843 0.3387
383 0.0098 0.1759
384 0.0122 0.0967
385 0.0495 0.2056
386 0.0468 0.2213
387 0.2352 0.2434
388 0.0093 0.2913
389 0.0124 0.273
390 0.0228 0.1647
391 0.0318 0.2081
392 0.0023 0.2421
393 0.0277 0.4228
394 0.2861 0.4488
395 0.0586 0.2099
396 0.067 0.2043
397 0.0085 0.1467
398 0.1116 0.1189
399 0.0336 0.2218
400 0.0397 0.4997
401 0.0105 0.056
402 0.0041 0.1248
403 0.0069 0.0287
404 0.0307 0.2045
405 0.0138 0.2
